date,category,actual,unified_forecast,unified_forecast_with_user
2025-08-21,cash_out_tax_payments,-426.66,-54.57,-54.57
2025-08-21,cash_out_insurance_costs,0.0,-346.95,-346.95
2025-08-21,cash_out_resort_maintenance_expenses,0.0,-50.25,-50.25
2025-08-21,cash_in_tax_income,0.0,0.0,0.0
2025-08-21,cash_out_payroll,0.0,-1489.37,-1489.37
2025-08-21,cash_in_investments_income,314.07,0.0,0.0
2025-08-22,cash_in_resort_revenue,0.0,2360.96,2360.96
2025-08-22,cash_out_investments_outflow,-180.41,-1016.16,-1016.16
2025-08-22,cash_out_foreign_exchange_expenses,0.0,-343.27,-343.27
2025-08-22,cash_out_tax_payments,0.0,-2135.78,-2135.78
2025-08-22,cash_out_insurance_costs,-173.23000000000002,-246.29,-246.29
2025-08-22,cash_out_resort_maintenance_expenses,0.0,-131.23,-131.23
2025-08-22,cash_in_tax_income,376.53,1037.76,1037.76
2025-08-22,cash_out_payroll,-2938.52,-1020.86,-1020.86
2025-08-22,cash_in_investments_income,0.0,2731.82,2731.82
2025-08-23,cash_in_resort_revenue,0.0,6775.22,6775.22
2025-08-23,cash_out_investments_outflow,0.0,754.09,754.09
2025-08-23,cash_out_foreign_exchange_expenses,-176.99,-16.33,-16.33
2025-08-23,cash_out_tax_payments,-892.85,0.0,0.0
2025-08-23,cash_out_insurance_costs,-72.97,-21.8,-21.8
2025-08-23,cash_out_resort_maintenance_expenses,0.0,-1.0,-1.0
2025-08-23,cash_in_tax_income,192.86,741.71,741.71
2025-08-23,cash_out_payroll,-3623.94,0.0,0.0
2025-08-23,cash_in_investments_income,0.0,1083.68,1083.68
2025-08-24,cash_in_resort_revenue,0.0,4877.46,4877.46
2025-08-24,cash_out_investments_outflow,0.0,259.63,259.63
2025-08-24,cash_out_foreign_exchange_expenses,-277.6,-3.01,-3.01
2025-08-24,cash_out_tax_payments,0.0,521.68,521.68
2025-08-24,cash_out_insurance_costs,-127.15,-0.87,-0.87
2025-08-24,cash_out_resort_maintenance_expenses,-48.83,-115.35,-115.35
2025-08-24,cash_in_tax_income,473.47,285.32,285.32
2025-08-24,cash_out_payroll,-3578.2,0.0,0.0
2025-08-24,cash_in_investments_income,0.0,391.66,391.66
2025-08-25,cash_in_resort_revenue,2437.63,2775.11,2775.11
2025-08-25,cash_out_investments_outflow,0.0,-17.57,-17.57
2025-08-25,cash_out_foreign_exchange_expenses,-437.89,-427.76,-427.76
2025-08-25,cash_out_tax_payments,0.0,-49.51,-49.51
2025-08-25,cash_out_insurance_costs,0.0,-95.13,-95.13
2025-08-25,cash_out_resort_maintenance_expenses,0.0,-40.92,-40.92
2025-08-25,cash_in_tax_income,0.0,0.0,0.0
2025-08-25,cash_out_payroll,-686.44,-2330.36,-2330.36
2025-08-25,cash_in_investments_income,71.63,0.0,0.0
2025-08-26,cash_in_resort_revenue,814.53,2238.11,8424.3
2025-08-26,cash_out_investments_outflow,0.0,-638.59,-638.59
2025-08-26,cash_out_foreign_exchange_expenses,-175.43,-105.46,-105.46
2025-08-26,cash_out_tax_payments,-642.46,-1060.17,-1060.17
2025-08-26,cash_out_insurance_costs,0.0,-213.07,-213.07
2025-08-26,cash_out_resort_maintenance_expenses,0.0,-4.67,-4.67
2025-08-26,cash_in_tax_income,0.0,489.72,489.72
2025-08-26,cash_out_payroll,-2748.39,-1332.75,-1332.75
2025-08-26,cash_in_investments_income,0.0,0.0,0.0
2025-08-27,cash_in_resort_revenue,1825.66,1924.98,1924.98
2025-08-27,cash_out_investments_outflow,-671.03,-408.11,-405.8
2025-08-27,cash_out_foreign_exchange_expenses,0.0,-49.47,-49.47
2025-08-27,cash_out_tax_payments,-1292.76,-2267.95,-2267.95
2025-08-27,cash_out_insurance_costs,0.0,-121.05,-121.05
2025-08-27,cash_out_resort_maintenance_expenses,0.0,-45.31,-45.31
2025-08-27,cash_in_tax_income,172.56,1517.39,1517.39
2025-08-27,cash_out_payroll,0.0,-2518.77,-5028.45
2025-08-27,cash_in_investments_income,0.0,57.7,57.7
2025-08-28,cash_in_resort_revenue,0.0,1799.07,1799.07
2025-08-28,cash_out_investments_outflow,0.0,-226.01,-226.01
2025-08-28,cash_out_foreign_exchange_expenses,0.0,-350.95,-350.95
2025-08-28,cash_out_tax_payments,-558.79,-44.76,-44.76
2025-08-28,cash_out_insurance_costs,0.0,-12.67,-12.67
2025-08-28,cash_out_resort_maintenance_expenses,0.0,-68.35,-68.35
2025-08-28,cash_in_tax_income,289.53,0.0,0.0
2025-08-28,cash_out_payroll,-1929.39,-3318.6,-3318.6
2025-08-28,cash_in_investments_income,0.0,524.14,524.14
2025-08-29,cash_in_resort_revenue,956.62,1881.3,1881.3
2025-08-29,cash_out_investments_outflow,0.0,-1047.3,-1047.3
2025-08-29,cash_out_foreign_exchange_expenses,-501.24,-313.29,-313.29
2025-08-29,cash_out_tax_payments,-487.92,-48.52,-48.52
2025-08-29,cash_out_insurance_costs,-24.06,-5.6,-5.6
2025-08-29,cash_out_resort_maintenance_expenses,-22.84,-66.17,-66.17
2025-08-29,cash_in_tax_income,0.0,2409.91,2409.91
2025-08-29,cash_out_payroll,0.0,-1578.99,-1578.99
2025-08-29,cash_in_investments_income,0.0,0.0,0.0
2025-08-30,cash_in_resort_revenue,0.0,6206.38,6206.38
2025-08-30,cash_out_investments_outflow,-241.55,0.0,0.0
2025-08-30,cash_out_foreign_exchange_expenses,-408.53,-199.09,-199.09
2025-08-30,cash_out_tax_payments,-868.01,0.0,0.0
2025-08-30,cash_out_insurance_costs,-77.23,-8.75,-8.75
2025-08-30,cash_out_resort_maintenance_expenses,-86.21,-26.6,-26.6
2025-08-30,cash_in_tax_income,0.0,0.0,0.0
2025-08-30,cash_out_payroll,-1019.8,0.0,0.0
2025-08-30,cash_in_investments_income,135.27,0.0,0.0
2025-08-31,cash_in_resort_revenue,1984.23,4645.07,4645.07
2025-08-31,cash_out_investments_outflow,-601.85,0.0,0.0
2025-08-31,cash_out_foreign_exchange_expenses,-462.67,-55.55,-55.55
2025-08-31,cash_out_tax_payments,0.0,2218.35,2218.35
2025-08-31,cash_out_insurance_costs,-89.34,-0.71,-0.71
2025-08-31,cash_out_resort_maintenance_expenses,-178.06,-0.92,-0.92
2025-08-31,cash_in_tax_income,567.12,32.9,32.9
2025-08-31,cash_out_payroll,0.0,3.53,3.53
2025-08-31,cash_in_investments_income,0.0,0.0,0.0
